Sampling Distrbution Example,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Probability Mass Function,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sampling Distribution,,,,,,,,,,,,,Central Limit Theorem
,320,18,6,15,14,13,7,10,10,10,19,19,7,11,7,7,19,17,18,12,9,16,10,7,17,11,16,14,20,21,13,13,11,5,21,10,19,11,6,19,20,,320,20,15,17,21,17,6,18,16,9,12,17,9,10,18,7,9,14,8,13,5,11,10,11,16,6,21,10,10,15,17,21,18,9,7,5,12,7,8,14,21,13,24.70512821,4.970425355,,,,,,,,,,,
,321,8,17,20,8,21,11,21,6,15,21,12,8,8,11,15,9,20,5,14,12,21,10,5,13,8,17,13,17,12,21,21,11,18,19,7,17,19,6,12,6,,321,19,6,21,18,5,11,21,5,17,18,5,16,9,10,7,18,6,17,20,6,21,16,8,14,9,19,20,7,16,17,13,13,11,8,7,16,10,15,20,8,13,29.60961538,5.441471803,,,,,,,,,,,
,322,18,17,21,16,8,12,21,10,15,20,13,16,15,17,17,11,12,14,20,20,18,8,10,11,17,18,10,20,8,10,17,18,20,7,18,9,14,14,19,5,,322,5,17,21,14,6,13,15,18,10,10,18,12,7,10,18,6,18,15,10,15,20,9,19,7,11,18,20,15,12,15,18,17,17,8,7,17,15,15,18,8,14,21.27179487,4.612135609,,,,,,,,,,,
,323,19,21,9,14,7,7,14,17,12,13,10,5,13,15,20,14,13,7,18,10,14,20,5,20,17,19,11,13,19,7,5,19,13,14,19,19,20,8,20,13,,323,9,5,11,12,10,21,12,7,8,6,13,5,12,13,15,6,16,11,10,5,10,14,16,6,17,14,6,21,15,10,21,8,16,15,12,10,21,8,10,7,12,21.83589744,4.672889624,,,,,,,,,,,
,324,21,5,17,5,5,7,10,9,14,8,14,9,19,12,10,13,10,19,9,12,13,13,10,19,6,16,17,11,5,10,20,20,11,8,17,8,6,9,16,18,,324,6,15,16,20,6,6,19,8,19,11,17,21,17,7,11,15,8,8,5,12,13,11,18,17,10,18,17,9,11,12,10,6,12,15,7,8,5,14,8,12,12,21.94871795,4.684945885,,,,,,,,,,,
,325,8,12,18,20,14,19,10,21,16,6,9,5,16,6,11,8,15,16,17,13,9,15,21,18,19,10,17,9,17,16,20,19,10,20,6,10,18,10,12,14,,325,7,17,8,20,8,13,19,18,15,20,15,19,9,20,18,16,6,12,13,14,9,7,19,16,15,15,17,7,11,16,14,9,12,9,10,20,17,14,20,8,14,20.06153846,4.47901088,,,,,,,,,,,
,326,8,5,5,15,7,5,18,11,20,10,7,17,16,16,10,14,20,15,18,16,19,20,19,10,9,21,13,10,15,17,17,11,16,19,12,17,13,21,11,18,,326,20,15,16,5,6,9,5,18,20,11,5,10,7,8,20,8,17,6,20,6,16,11,11,9,5,14,21,11,5,13,21,18,19,9,6,19,18,19,5,12,12,32.54102564,5.704474177,,,,,,,,,,,
,327,12,7,12,18,12,10,9,20,12,12,20,9,14,12,17,21,11,19,14,20,9,17,11,21,5,19,6,11,6,21,16,16,21,16,18,14,21,17,17,11,,327,14,10,5,18,7,15,14,8,17,12,9,19,11,12,20,9,9,11,19,14,13,16,14,15,8,17,20,19,19,15,18,19,12,16,20,15,18,21,18,16,15,17.74102564,4.212009691,,,,,,,,,,,
,328,19,7,7,6,18,20,9,8,12,7,10,12,20,10,10,14,14,15,6,17,5,5,10,5,13,13,6,9,20,21,13,21,11,19,21,5,12,11,16,17,,328,19,15,10,12,14,8,13,5,14,9,7,18,16,21,11,8,14,7,8,21,17,6,19,20,13,10,19,15,6,12,15,5,12,9,18,19,13,18,17,14,13,22.60961538,4.754956928,,,,,,,,,,,
,329,21,19,14,6,8,5,15,18,8,20,14,5,12,11,14,16,5,5,21,18,18,16,12,9,5,9,18,16,19,5,6,15,14,9,20,21,12,6,6,11,,329,21,16,13,10,18,11,10,8,19,10,16,20,5,10,21,10,11,15,15,5,6,13,10,7,5,16,11,14,18,7,15,7,6,11,14,13,8,19,11,15,12,21.62820513,4.650613414,,,,,,,,,,,
,330,17,21,15,8,21,19,10,6,20,9,13,18,20,18,14,17,19,6,12,6,20,12,13,13,15,7,13,21,15,17,18,12,20,15,6,16,15,10,7,7,,330,13,6,13,20,21,11,9,11,11,6,19,10,15,21,15,11,14,13,13,8,16,16,12,12,19,10,10,18,10,21,18,19,16,19,18,10,15,9,15,12,14,17.75320513,4.213455248,,,,,,,,,,,
,331,12,5,7,6,12,8,14,13,6,15,13,17,10,19,20,21,11,6,19,7,15,19,15,7,14,9,11,11,16,21,21,17,10,18,17,10,6,8,10,13,,331,18,5,10,16,14,12,17,12,7,18,19,16,7,21,13,12,15,8,18,5,19,18,21,19,21,15,18,11,6,7,11,13,12,20,15,5,21,21,17,20,14,26.63525641,5.160935614,,,,,,,,,,,
,332,13,15,10,18,14,7,17,15,9,20,10,21,16,13,10,9,13,13,13,13,7,20,19,21,15,10,14,20,5,11,11,8,10,17,18,17,9,8,6,7,,332,17,21,16,20,8,11,6,10,11,16,7,14,15,7,7,21,9,6,19,5,21,14,5,11,10,5,19,21,14,20,10,18,20,21,19,7,13,7,13,12,13,30.54102564,5.526393547,,,,,,,,,,,
,333,16,17,6,9,9,13,14,14,15,21,17,14,8,16,11,12,15,13,21,17,11,16,19,6,16,8,14,16,5,21,17,19,12,10,6,11,17,19,13,18,,333,9,16,7,11,7,15,9,10,11,8,6,11,10,20,15,7,6,14,15,16,15,14,5,11,19,10,17,12,10,20,14,13,5,13,9,10,12,16,6,8,12,16.81794872,4.100969241,,,,,,,,,,,
,334,11,18,15,14,14,13,7,5,5,14,15,17,5,17,20,18,10,7,20,8,14,10,5,20,7,6,17,7,13,7,10,17,14,6,19,11,6,16,15,19,,334,10,12,15,14,12,11,12,9,14,12,8,20,12,13,5,15,20,14,13,10,10,15,11,16,6,15,5,15,15,13,7,10,8,7,15,12,16,15,14,21,12,14.55833333,3.815538407,,,,,,,,,,,
,335,6,20,17,19,5,18,15,13,21,16,17,6,21,7,19,12,14,8,12,12,9,7,7,7,5,12,7,10,6,18,19,9,6,10,13,15,10,14,18,11,,335,17,18,9,10,19,19,18,13,6,8,8,9,7,8,11,7,9,15,6,6,18,10,19,17,8,8,19,9,19,9,20,5,21,7,18,17,10,14,11,19,13,26.46089744,5.144015692,,,,,,,,,,,
,336,19,7,20,12,17,17,20,19,7,20,9,14,17,12,21,10,15,9,13,20,9,5,7,20,9,6,19,15,20,13,8,16,19,17,18,16,9,5,12,14,,336,13,21,17,16,16,21,18,12,15,15,20,8,18,19,20,9,16,19,12,5,15,17,13,15,6,10,20,13,14,16,15,20,10,20,19,14,9,14,7,10,15,19.09679487,4.369987972,,,,,,,,,,,
,337,19,12,8,15,13,6,18,9,8,6,18,12,21,15,21,21,10,11,21,9,9,20,15,6,19,10,10,19,11,15,5,13,16,19,18,6,11,17,20,15,,337,11,9,20,12,13,9,10,12,6,19,5,19,18,19,8,7,7,12,19,11,8,10,8,13,8,7,6,18,20,13,16,13,7,10,16,16,7,19,13,16,12,21.88461538,4.678099548,,,,,,,,,,,
,338,21,17,21,19,10,5,21,5,9,15,18,21,17,13,7,5,13,6,13,12,7,19,7,21,14,12,13,20,10,5,21,13,14,5,8,13,10,16,15,7,,338,10,10,17,13,14,10,17,9,5,20,13,9,11,11,10,18,16,9,7,21,20,13,12,15,12,7,8,13,18,21,5,16,5,6,19,14,11,19,6,10,13,22.76923077,4.771711514,,,,,,,,,,,
,339,18,19,7,13,16,10,6,21,13,5,21,18,8,18,10,12,20,16,21,18,18,17,11,9,16,18,10,18,18,5,10,12,15,20,6,7,5,20,9,14,,339,6,12,12,9,7,20,9,16,11,14,11,5,6,12,6,8,14,5,14,11,11,6,5,21,13,16,8,18,12,7,18,8,11,18,19,20,13,7,19,18,12,23.93846154,4.892694711,,,,,,,,,,,
,340,14,5,13,20,7,20,14,10,14,6,19,12,8,17,17,6,10,14,5,7,15,21,5,8,5,20,5,19,10,16,7,19,17,12,6,13,5,17,8,10,,340,18,20,10,15,8,12,14,18,10,20,15,7,13,5,14,14,15,20,9,11,19,17,6,13,16,12,9,9,12,13,14,19,10,12,18,11,15,6,19,7,13,18.47115385,4.297808028,,,,,,,,,,,
,341,14,6,19,13,5,16,20,19,7,15,21,15,11,19,18,12,13,21,14,5,8,17,7,21,10,20,11,6,10,6,6,20,8,8,8,10,15,18,21,6,,341,19,18,11,16,17,15,20,15,21,13,8,5,18,19,9,5,16,12,16,18,7,20,11,7,21,17,13,7,9,17,7,10,15,13,8,13,10,16,7,17,13,22.96410256,4.792087495,,,,,,,,,,,
,342,7,12,11,16,20,5,20,21,21,14,10,8,19,17,20,12,19,19,15,14,6,13,18,15,8,16,8,9,12,7,17,10,17,19,11,20,10,15,21,16,,342,17,10,20,5,17,12,17,16,12,10,8,16,20,16,16,6,18,19,21,21,21,8,14,19,19,18,18,10,20,17,9,16,20,14,6,18,8,16,7,11,15,23.82307692,4.880888948,,,,,,,,,,,
,343,8,9,10,21,15,10,17,18,11,14,12,20,11,12,11,15,16,19,9,20,8,13,21,18,14,10,18,12,5,15,9,21,19,20,8,13,14,21,14,10,,343,5,15,6,7,15,13,12,18,11,20,8,21,20,17,6,16,16,18,20,9,6,12,12,16,19,15,11,14,9,19,6,21,10,21,14,13,17,13,8,9,13,24.1,4.909175083,,,,,,,,,,,
,344,12,6,5,10,14,11,21,13,20,18,10,11,12,12,13,19,13,5,20,21,19,20,11,17,19,13,13,17,14,19,9,6,21,15,21,11,17,6,10,19,,344,11,13,7,16,12,17,7,5,10,10,8,13,13,13,14,5,11,13,11,7,10,5,14,18,11,15,5,17,15,12,18,20,7,5,5,8,20,6,16,13,11,19.93846154,4.465250445,,,,,,,,,,,
,345,14,18,20,9,16,19,18,21,7,16,19,17,19,11,11,13,12,15,19,14,5,17,18,10,15,6,13,8,8,8,21,9,7,5,16,5,13,10,5,8,,345,16,17,14,7,12,14,6,19,18,5,16,10,15,12,13,11,9,17,18,14,7,5,19,9,19,20,5,5,21,17,10,7,9,7,8,18,18,17,7,16,13,25.55833333,5.05552503,,,,,,,,,,,
,346,9,20,8,13,17,7,18,16,19,21,7,16,21,20,16,13,19,10,11,14,17,14,6,6,13,7,8,10,14,7,10,8,19,5,21,21,10,16,11,9,,346,18,16,5,18,11,11,10,9,19,15,21,21,13,21,21,17,16,19,9,9,9,18,10,13,15,17,10,8,17,12,14,11,5,15,21,18,14,9,20,19,14,21.97692308,4.687955106,,,,,,,,,,,
,347,6,8,19,16,12,9,10,20,5,5,19,13,18,18,19,19,10,18,21,20,5,12,11,7,13,14,14,14,18,20,11,12,17,10,20,15,6,18,9,8,,347,20,12,10,17,16,11,16,20,13,12,14,19,14,15,11,17,17,8,20,19,13,7,9,14,13,8,14,21,17,17,5,9,20,7,8,18,8,12,21,10,14,20.47179487,4.524576762,,,,,,,,,,,
,348,20,17,19,6,16,12,14,9,6,21,18,5,6,21,10,5,12,15,9,11,16,11,15,8,5,5,8,13,6,14,6,21,18,15,13,14,7,6,16,7,,348,14,8,18,7,17,5,17,15,6,5,20,13,8,10,21,16,11,7,13,5,13,7,20,16,19,20,14,5,14,8,20,5,15,10,20,14,21,5,17,18,13,30.1224359,5.488391012,,,,,,,,,,,
,349,9,11,12,6,21,11,20,19,8,11,15,18,18,21,18,21,21,11,13,14,14,6,17,5,10,19,13,13,9,19,12,13,6,21,6,5,11,5,8,7,,349,17,14,10,15,6,9,12,7,17,8,11,11,6,14,7,20,9,9,20,12,10,12,21,21,20,14,14,15,14,5,12,9,9,12,6,17,19,12,15,15,13,20.38717949,4.515216439,,,,,,,,,,,
,350,7,15,5,17,8,13,5,18,18,9,11,6,18,10,8,9,18,18,11,17,21,7,6,14,10,20,17,16,8,20,17,13,14,20,11,7,8,20,14,20,,350,8,8,7,19,14,6,13,18,14,21,5,8,15,10,11,20,19,5,16,17,9,8,19,10,9,14,10,20,10,8,11,15,21,14,14,11,17,12,6,17,13,22.9224359,4.787738077,,,,,,,,,,,
,351,8,5,6,8,10,13,15,20,21,20,18,15,14,15,16,20,14,16,5,20,18,12,5,15,19,5,19,16,5,20,13,9,15,8,15,8,17,5,17,8,,351,12,19,17,6,5,18,6,9,8,17,9,21,17,10,11,6,9,17,20,6,13,20,16,6,19,11,20,10,10,20,11,19,21,16,19,6,21,6,13,14,13,29.61794872,5.442237473,,,,,,,,,,,
,352,5,20,21,8,15,19,14,6,18,11,13,18,8,21,6,16,14,20,7,19,7,21,18,14,6,19,6,5,12,9,18,8,19,16,8,6,13,11,18,18,,352,12,9,11,6,21,6,14,12,19,17,8,9,13,12,17,21,8,11,18,8,5,20,21,17,19,20,11,8,11,5,11,7,11,15,19,21,14,16,11,5,13,26.64038462,5.161432419,,,,,,,,,,,
,353,12,16,7,12,11,8,20,20,21,16,18,5,17,11,7,16,13,6,5,11,11,8,17,8,5,9,21,6,5,6,11,21,14,5,11,13,10,7,14,20,,353,11,6,10,5,14,21,5,10,12,13,19,14,16,19,19,13,13,6,19,14,9,12,18,19,11,10,11,12,15,6,15,12,13,13,15,7,11,21,12,11,13,18.83076923,4.339443424,,,,,,,,,,,
,354,21,8,6,13,21,10,8,14,8,5,18,16,16,20,16,18,6,16,19,12,5,19,18,17,17,17,6,17,11,15,21,12,21,18,12,5,18,8,18,11,,354,15,17,13,19,6,7,21,19,13,6,10,18,18,11,15,12,17,17,12,8,15,13,20,6,8,14,11,11,11,16,8,12,14,8,15,8,12,9,15,15,13,17.18910256,4.14597426,,,,,,,,,,,
,355,18,11,5,13,13,8,20,19,15,5,15,9,8,5,10,10,6,20,5,8,13,15,10,17,11,15,20,13,18,17,11,14,16,6,18,13,8,17,12,17,,355,19,15,16,10,21,16,7,11,21,18,10,15,12,9,20,19,5,19,6,13,7,16,7,11,21,21,21,8,19,7,17,17,14,6,8,10,14,12,7,20,14,27.83012821,5.275426827,,,,,,,,,,,
,356,21,21,13,5,6,9,14,12,13,6,6,17,8,17,8,16,14,5,13,18,5,19,18,12,17,15,6,18,11,15,12,18,16,7,7,10,18,5,16,5,,356,20,20,12,5,20,7,17,19,21,18,19,18,19,12,8,20,14,19,8,15,7,16,17,8,17,15,15,21,12,20,6,12,7,8,9,7,5,9,9,21,14,29.44615385,5.426431041,,,,,,,,,,,
,357,10,21,17,19,8,9,15,13,13,13,5,18,19,10,20,12,13,19,21,17,17,16,9,5,7,10,16,5,17,11,12,12,13,14,6,5,18,14,5,20,,357,16,17,21,15,18,8,14,7,16,20,19,17,11,12,7,18,19,17,6,19,11,8,7,13,16,18,12,18,19,14,16,16,17,5,13,15,6,18,15,8,14,20.92051282,4.57389471,,,,,,,,,,,
,358,12,18,10,21,12,16,19,6,10,5,12,6,5,19,7,20,20,15,16,7,6,9,21,14,6,20,13,7,8,9,18,15,6,21,18,11,10,12,9,6,,358,12,13,14,8,12,5,20,18,18,13,16,18,7,13,20,14,17,15,18,21,6,5,16,19,18,19,10,8,10,13,20,18,19,9,7,5,13,9,8,13,13,24.14807692,4.914069284,,,,,,,,,,,
,359,19,16,11,11,14,9,19,19,15,8,13,9,14,14,9,9,10,10,11,21,8,15,17,21,21,8,19,8,9,15,17,9,8,12,13,21,6,19,17,11,,359,8,8,18,13,21,6,15,9,14,10,14,12,11,14,20,8,18,17,20,17,19,6,16,7,21,12,21,10,19,14,7,15,11,11,15,5,10,13,16,7,13,22.52307692,4.745848388,,,,,,,,,,,
,360,14,21,6,13,10,19,21,11,19,7,10,17,6,18,9,15,17,14,5,14,11,6,18,12,10,13,12,6,9,6,15,15,16,20,14,6,21,14,7,16,,360,14,20,14,8,20,20,9,12,19,13,15,6,10,7,5,13,7,13,6,21,7,13,14,10,9,13,21,6,6,13,12,5,19,17,20,15,21,21,12,13,13,27.20448718,5.215792095,,,,,,,,,,,
,361,17,19,18,9,17,20,11,6,16,17,20,18,20,20,9,17,18,16,17,6,11,5,17,6,19,6,16,7,6,18,8,17,9,8,6,17,21,8,15,12,,361,8,5,13,9,9,10,12,18,19,19,19,19,15,18,18,5,21,10,17,21,21,12,20,9,20,19,14,16,10,7,19,9,10,16,9,10,7,15,5,8,14,27.025,5.198557492,,,,,,,,,,,
,362,21,20,17,9,21,5,13,13,21,11,19,8,18,15,20,13,20,19,6,7,11,21,11,10,5,18,19,19,10,12,9,20,10,11,8,13,18,11,15,20,,362,13,5,10,9,8,6,7,14,12,11,18,7,14,14,14,7,17,6,15,19,6,10,13,18,9,12,16,17,6,16,15,15,6,10,11,15,21,5,21,17,12,21.65064103,4.653024933,,,,,,,,,,,
,363,15,13,16,15,15,19,10,19,16,20,10,12,10,7,8,17,9,6,14,11,14,5,7,11,10,20,6,11,10,16,19,12,14,9,5,12,8,11,9,13,,363,15,13,7,5,18,18,15,20,6,16,19,18,16,20,6,9,19,12,15,17,21,19,11,16,15,7,14,18,7,10,14,12,17,12,20,19,11,14,13,10,14,20.5025641,4.527975718,,,,,,,,,,,
,364,12,11,9,13,14,9,11,10,6,21,10,11,19,19,18,6,15,13,12,17,6,12,17,11,15,6,9,15,9,18,12,11,13,21,12,16,18,18,6,9,,364,14,16,10,7,8,21,19,9,8,16,14,10,20,6,11,16,12,12,18,11,13,16,15,21,12,17,20,15,21,12,13,20,20,16,20,8,13,21,7,9,14,21.43012821,4.629268647,,,,,,,,,,,
,365,13,9,5,7,11,8,12,16,20,20,21,15,15,20,11,12,8,10,12,9,18,19,7,19,14,21,15,5,7,21,12,9,19,14,15,7,17,20,8,8,,365,5,6,15,11,14,19,8,19,8,13,11,19,6,15,16,16,20,15,11,13,20,20,21,6,14,18,7,5,10,16,12,13,12,7,8,20,18,8,21,20,13,26.55384615,5.153042417,,,,,,,,,,,
,366,18,9,12,8,12,18,11,10,19,13,9,10,16,11,14,12,14,5,9,10,10,21,14,10,21,19,17,18,6,19,14,7,21,5,12,15,8,9,6,11,,366,11,19,21,21,18,6,7,11,19,13,21,6,5,18,7,18,11,7,16,17,7,5,7,16,12,20,11,10,12,20,19,14,9,16,10,8,19,5,16,9,13,28.84038462,5.370324442,,,,,,,,,,,
,367,11,12,15,5,9,13,9,18,8,15,18,20,15,11,6,6,16,7,21,10,17,10,14,5,14,8,14,19,18,16,21,10,12,19,20,17,19,7,21,13,,367,7,20,14,20,11,21,19,8,20,17,19,17,6,9,18,15,21,8,10,5,16,10,8,9,16,19,5,17,16,19,11,7,10,10,21,12,18,18,8,16,14,26.89679487,5.186211996,,,,,,,,,,,
,368,5,7,13,7,18,17,11,20,21,9,9,18,11,10,9,17,12,15,11,14,15,15,16,16,9,17,17,18,18,10,11,6,18,12,10,14,6,11,11,18,,368,8,17,20,9,10,14,6,9,16,11,6,14,11,13,13,17,5,10,20,17,18,8,13,10,10,17,14,10,17,9,12,12,15,19,20,13,19,20,10,5,13,19.91730769,4.462881098,,,,,,,,,,,
,369,5,15,10,13,16,7,20,21,19,20,15,5,8,19,15,11,18,9,16,14,12,17,20,20,12,17,9,10,15,12,14,12,10,12,17,17,21,13,13,6,,369,8,10,12,9,5,8,12,7,20,11,6,19,21,16,15,5,12,17,21,19,12,13,9,14,21,12,16,14,13,14,16,14,12,6,21,9,14,19,8,16,13,22.48974359,4.742335246,,,,,,,,,,,
,370,13,15,13,15,9,12,12,14,16,13,8,6,14,7,8,14,7,11,16,6,21,14,5,14,8,19,11,15,18,20,5,18,15,10,15,5,7,13,21,7,,370,5,15,17,14,13,6,10,15,20,5,21,13,7,19,11,16,12,19,17,21,5,20,17,10,15,5,6,18,21,12,10,18,5,17,9,21,7,12,15,5,13,29.98974359,5.476289217,,,,,,,,,,,
,371,6,19,18,16,9,12,11,18,21,21,10,9,15,21,15,10,20,14,16,18,14,16,7,13,7,20,14,15,18,15,8,10,20,13,12,20,11,9,15,15,,371,19,21,15,13,5,8,13,11,14,18,18,9,6,18,5,20,11,21,16,5,17,14,5,5,20,19,19,10,19,14,7,15,9,20,5,10,21,20,7,17,13,31.74294872,5.6340881,,,,,,,,,,,
,372,19,10,20,17,15,7,11,17,13,8,16,14,14,9,19,9,11,9,15,19,5,18,9,20,10,11,13,11,7,8,20,10,15,5,8,17,21,8,21,6,,372,10,10,14,19,7,14,13,20,7,14,8,5,8,15,7,11,18,11,14,10,21,21,13,18,15,14,17,17,21,9,5,19,7,21,5,21,16,8,13,16,13,25.95897436,5.09499503,,,,,,,,,,,
,373,17,12,11,19,17,5,20,9,12,8,17,11,11,5,16,19,15,10,19,9,10,9,11,20,21,10,5,10,19,9,6,6,19,11,7,7,10,5,10,7,,373,9,18,21,11,6,20,5,13,6,16,18,14,20,17,9,19,16,10,17,13,19,19,20,12,7,18,9,11,14,7,10,9,21,18,21,19,10,5,10,13,14,26.14102564,5.112829514,,,,,,,,,,,
,374,8,17,11,18,8,6,15,8,14,7,11,12,19,13,20,21,5,21,18,8,21,9,11,14,18,5,14,9,13,15,12,5,14,7,7,5,13,17,5,11,,374,8,11,13,8,21,19,19,5,12,21,8,6,9,12,19,11,14,6,21,8,15,13,19,11,10,6,12,13,14,14,19,18,10,18,7,15,19,10,16,8,13,23.27948718,4.82488209,,,,,,,,,,,
,375,9,10,13,6,11,15,8,11,21,16,21,5,18,19,8,9,12,20,21,16,18,17,20,13,9,7,20,12,14,19,21,7,12,15,11,12,16,11,18,20,,375,7,12,14,10,18,7,7,18,8,6,9,13,15,21,11,16,5,6,17,17,19,20,10,6,17,16,5,10,19,14,10,10,5,12,21,9,18,16,12,21,13,26.17371795,5.116025601,,,,,,,,,,,
,376,18,13,15,14,7,21,18,19,10,5,20,15,20,5,21,20,18,13,14,18,8,16,7,12,6,8,17,16,13,20,7,10,7,17,6,12,14,6,14,14,,376,6,21,8,7,12,9,17,19,19,16,10,5,12,20,11,20,19,10,5,13,7,11,8,16,15,10,16,15,16,11,20,7,20,19,15,6,10,20,8,14,13,25.45576923,5.04537107,,,,,,,,,,,
,377,9,19,8,19,14,10,16,8,21,9,13,10,6,6,8,14,8,18,12,21,18,21,7,20,19,19,15,11,11,12,21,13,18,7,7,7,11,14,14,8,,377,21,10,9,11,8,5,16,8,17,15,17,18,9,21,19,21,14,17,10,18,19,18,5,20,11,20,11,6,8,11,9,17,16,16,12,18,12,10,11,10,14,23.11794872,4.808112802,,,,,,,,,,,
,378,20,9,11,17,13,14,5,6,8,18,7,6,5,17,17,8,14,12,11,20,5,13,14,19,16,10,19,16,8,15,7,15,15,21,18,16,12,9,8,15,,378,11,5,6,14,18,17,9,17,13,8,13,14,12,20,15,10,9,10,15,17,17,14,16,21,9,7,5,8,16,6,10,5,6,8,9,6,5,15,11,7,11,21.15641026,4.599609794,,,,,,,,,,,
,379,7,12,17,17,6,21,10,5,11,9,7,14,10,5,20,16,10,5,14,11,18,14,12,17,19,9,6,10,11,10,11,17,21,21,20,17,17,16,17,18,,379,15,21,18,12,8,10,14,13,13,8,18,9,17,6,7,10,21,18,20,6,17,16,10,9,21,9,7,18,12,6,19,19,19,17,10,9,10,5,8,15,13,25.23076923,5.023023913,,,,,,,,,,,
,380,18,20,17,19,7,21,9,12,20,14,20,9,5,19,18,12,20,12,19,5,12,12,17,17,16,11,16,19,21,8,7,10,16,8,19,10,14,13,5,15,,380,13,15,21,8,14,18,17,19,5,9,17,12,9,9,21,10,6,6,9,11,10,19,5,18,20,15,17,11,16,5,15,20,5,14,14,20,21,18,10,10,13,26.72820513,5.169932797,,,,,,,,,,,
,381,9,12,9,7,10,16,6,16,16,8,9,15,18,11,10,16,13,9,7,18,10,13,17,16,17,15,5,20,18,18,8,17,7,14,15,9,7,20,5,9,,381,12,16,18,20,20,20,18,6,9,5,6,19,8,14,7,12,9,14,9,18,15,19,15,11,11,18,19,17,21,19,9,5,9,6,21,10,14,19,12,13,14,25.99423077,5.098453763,,,,,,,,,,,
,382,14,17,20,12,5,10,8,16,6,14,12,8,5,18,6,13,11,20,10,8,6,11,6,13,13,14,11,19,10,16,20,10,7,11,5,17,8,6,16,16,,382,12,13,14,14,16,12,12,5,10,19,15,14,21,9,8,7,17,9,7,20,20,19,10,6,5,13,7,10,18,14,19,8,16,21,19,11,15,6,13,19,13,23.76346154,4.874778101,,,,,,,,,,,
,383,13,14,18,15,14,16,7,18,20,10,10,5,14,8,21,21,9,8,18,16,6,11,14,7,7,21,7,18,7,8,17,14,16,13,16,20,19,7,12,19,,383,20,10,13,13,18,9,21,10,10,17,16,7,12,12,11,14,21,6,12,10,13,12,16,18,12,12,16,12,12,10,8,8,19,21,14,6,17,14,19,12,13,17.40448718,4.171868548,,,,,,,,,,,
,384,21,10,18,9,17,14,16,9,12,12,17,20,7,9,18,18,21,8,8,5,10,10,19,11,20,13,14,17,6,21,14,16,11,14,18,16,5,5,20,21,,384,12,17,7,10,7,13,20,8,14,11,17,19,13,17,20,7,14,15,7,20,16,17,20,9,9,19,7,5,5,17,7,21,17,9,21,17,15,11,15,9,13,25.05384615,5.005381719,,,,,,,,,,,
,385,13,17,6,16,7,12,17,20,18,20,16,12,8,5,15,12,17,16,16,13,21,11,6,21,6,9,12,19,12,6,13,16,10,5,14,10,8,13,8,21,,385,17,18,6,10,17,19,13,20,12,15,13,15,18,8,14,20,11,7,21,8,15,21,14,20,8,12,12,10,12,17,18,12,8,20,10,10,21,8,10,16,14,20.55384615,4.533634982,,,,,,,,,,,
,386,7,9,21,21,20,17,21,11,16,7,11,17,15,14,20,8,13,7,14,21,11,7,13,10,8,19,9,18,19,6,19,14,16,13,6,20,19,5,13,7,,386,14,15,10,13,11,5,17,12,6,15,17,21,9,12,19,8,13,17,14,6,11,10,8,9,9,5,17,6,14,6,9,21,8,12,16,19,18,14,18,14,12,20.92051282,4.57389471,,,,,,,,,,,
,387,8,8,20,5,6,17,13,11,13,17,19,13,16,19,10,21,10,8,16,15,8,15,10,17,10,7,6,20,11,13,18,14,14,10,11,20,12,19,8,9,,387,17,9,10,19,21,21,19,20,15,17,20,21,8,7,18,13,17,17,14,19,21,16,5,16,6,13,14,10,10,20,10,12,7,16,13,18,8,5,16,6,14,26.14358974,5.11308026,,,,,,,,,,,
,388,16,18,17,20,11,20,9,9,16,8,15,16,7,5,7,12,19,11,6,17,15,13,12,12,13,11,19,19,19,9,13,17,18,6,5,13,16,13,17,8,,388,13,18,15,19,10,15,21,15,5,7,16,13,12,18,14,7,6,8,17,9,15,6,6,12,5,7,11,9,7,8,12,20,16,7,18,9,15,5,17,7,12,23.11538462,4.807846151,,,,,,,,,,,
,389,21,20,21,16,7,7,11,7,13,19,17,12,7,16,15,11,6,15,13,13,16,20,15,12,14,17,15,13,16,7,9,7,13,20,6,15,17,7,12,17,,389,20,10,16,9,19,21,7,15,5,5,7,8,12,20,5,8,21,7,5,18,11,6,12,15,20,6,17,8,12,9,16,16,12,14,21,15,9,6,9,12,12,27.98974359,5.290533394,,,,,,,,,,,
,390,6,14,8,11,21,17,13,15,12,9,9,16,14,13,15,15,5,14,18,14,9,15,16,7,14,11,12,13,21,18,12,15,12,15,12,5,5,17,12,21,,390,13,13,12,11,9,5,8,6,19,14,16,17,21,13,10,15,9,19,6,19,13,18,13,21,9,11,16,9,11,17,13,19,17,12,15,7,17,8,11,17,13,18.99935897,4.358825412,,,,,,,,,,,
,391,15,12,13,16,5,21,13,11,6,8,10,12,18,15,19,9,10,7,16,18,15,21,9,17,12,20,17,8,12,5,10,18,5,21,11,12,15,21,5,14,,391,11,7,7,10,12,16,5,5,11,21,14,20,18,20,5,19,9,11,11,9,10,6,6,9,8,15,6,13,17,15,19,20,9,15,6,14,14,21,14,5,12,26.3275641,5.131039281,,,,,,,,,,,
